Taxon,Continent,Country,Region,Location,Lat,Lon,Year,GBIF_ID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,Comments
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804075183,CMN,CMNMA,CMNMA 39292,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.483333,-100.716667,1966,1804075132,CMN,CMNMA,CMNMA 38566,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.616667,-100.8,1967,1804075122,CMN,CMNMA,CMNMA 39214,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804075105,CMN,CMNMA,CMNMA 38894,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804075086,CMN,CMNMA,CMNMA 39188,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804075062,CMN,CMNMA,CMNMA 39404,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804075018,CMN,CMNMA,CMNMA 39296,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804074991,CMN,CMNMA,CMNMA 38677,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.7,-101.883333,1967,1804074887,CMN,CMNMA,CMNMA 38965,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804074766,CMN,CMNMA,CMNMA 39289,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,62.783333,-94.916667,1967,1804074756,CMN,CMNMA,CMNMA 39021,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804074743,CMN,CMNMA,CMNMA 39370,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.25,-100.733333,1966,1804074716,CMN,CMNMA,CMNMA 38846,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804074578,CMN,CMNMA,CMNMA 39451,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1916,1804074564,CMN,CMNMA,CMNMA 3086,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804074513,CMN,CMNMA,CMNMA 38695,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Wolf Lake, N.E. of Teslin Lake",60.633333,-131.666667,1912,1804074307,CMN,CMNMA,CMNMA 1972,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,68.366667,-96.133333,1967,1804074268,CMN,CMNMA,CMNMA 39071,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.15,-95.416667,1967,1804074234,CMN,CMNMA,CMNMA 39079,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804074038,CMN,CMNMA,CMNMA 39432,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804073986,CMN,CMNMA,CMNMA 39031,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.033333,-97.8,1966,1804073903,CMN,CMNMA,CMNMA 38753,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804073878,CMN,CMNMA,CMNMA 38627,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.25,-100.733333,1966,1804073871,CMN,CMNMA,CMNMA 38845,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804073781,CMN,CMNMA,CMNMA 39443,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.758333,-101.033333,1966,1804073770,CMN,CMNMA,CMNMA 38575,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804073708,CMN,CMNMA,CMNMA 38637,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.966667,-100.916667,1966,1804073679,CMN,CMNMA,CMNMA 38784,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Old Man Lake, approx.55 mi. N.E.of Inuvik",68.966667,-132.25,1972,1804073615,CMN,CMNMA,CMNMA 46778,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.55,-93.25,1967,1804073587,CMN,CMNMA,CMNMA 38971,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.2,-95.25,1967,1804073550,CMN,CMNMA,CMNMA 39144,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804073503,CMN,CMNMA,CMNMA 38892,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-94.583333,1968,1804073314,CMN,CMNMA,CMNMA 39481,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.95,-100.9,1966,1804073288,CMN,CMNMA,CMNMA 38801,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.166667,-100.666667,1966,1804073275,CMN,CMNMA,CMNMA 38767,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804073237,CMN,CMNMA,CMNMA 39342,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.95,-100.9,1966,1804073184,CMN,CMNMA,CMNMA 38805,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"south shore of Keith Bay, Great Bear Lake",65.0775,-123.256944,1928,1804073054,CMN,CMNMA,CMNMA 9503,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.733333,-95.2,1968,1804073000,CMN,CMNMA,CMNMA 39462,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.65,1966,1804072995,CMN,CMNMA,CMNMA 38730,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804072976,CMN,CMNMA,CMNMA 39053,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804072940,CMN,CMNMA,CMNMA 39510,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Richards Island,69.333333,-134.5,1943,1804072856,CMN,CMNMA,CMNMA 18156,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804072717,CMN,CMNMA,CMNMA 39291,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.65,-93.983333,1966,1804072685,CMN,CMNMA,CMNMA 38723,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.016667,-103.783333,1967,1804072611,CMN,CMNMA,CMNMA 38906,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.9,-101.716667,1968,1804072576,CMN,CMNMA,CMNMA 39359,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804072551,CMN,CMNMA,CMNMA 38897,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804072468,CMN,CMNMA,CMNMA 51048,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.216667,-103.6,1967,1804072413,CMN,CMNMA,CMNMA 38948,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.483333,-100.716667,1966,1804072340,CMN,CMNMA,CMNMA 38567,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804072326,CMN,CMNMA,CMNMA 38700,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.616667,-100.8,1967,1804072320,CMN,CMNMA,CMNMA 39217,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804072312,CMN,CMNMA,CMNMA 39302,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804072311,CMN,CMNMA,CMNMA 38708,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.983333,-103.75,1967,1804072305,CMN,CMNMA,CMNMA 38934,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804072304,CMN,CMNMA,CMNMA 39427,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.316667,-100.933333,1966,1804072298,CMN,CMNMA,CMNMA 38599,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island ""Fox III""",68.7,-83,1965,1804072230,CMN,CMNMA,CMNMA 51039,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804072226,CMN,CMNMA,CMNMA 51061,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.483333,-100.716667,1966,1804072153,CMN,CMNMA,CMNMA 38569,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804072117,CMN,CMNMA,CMNMA 51050,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804071977,CMN,CMNMA,CMNMA 39227,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.483333,-100.716667,1966,1804071961,CMN,CMNMA,CMNMA 38555,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804071934,CMN,CMNMA,CMNMA 39196,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804071802,CMN,CMNMA,CMNMA 39232,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,62.783333,-94.916667,1967,1804071772,CMN,CMNMA,CMNMA 39018,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804071730,CMN,CMNMA,CMNMA 39177,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804071716,CMN,CMNMA,CMNMA 51092,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1915,1804071673,CMN,CMNMA,CMNMA 2746,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804071651,CMN,CMNMA,CMNMA 39335,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804071643,CMN,CMNMA,CMNMA 39509,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804071508,CMN,CMNMA,CMNMA 39316,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.9,-101.716667,1968,1804071460,CMN,CMNMA,CMNMA 39354,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804071436,CMN,CMNMA,CMNMA 39490,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63,-94.666667,1967,1804071414,CMN,CMNMA,CMNMA 39008,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804071374,CMN,CMNMA,CMNMA 38669,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804071329,CMN,CMNMA,CMNMA 39497,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804071138,CMN,CMNMA,CMNMA 38696,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804071019,CMN,CMNMA,CMNMA 39514,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1915,1804070786,CMN,CMNMA,CMNMA 2749,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804070562,CMN,CMNMA,CMNMA 38977,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,1/2 mi. N.N.W. of Reindeer Station,68.7,-134.133333,1976,1804070530,CMN,CMNMA,CMNMA 44130,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1915,1804070503,CMN,CMNMA,CMNMA 2750,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804070413,CMN,CMNMA,CMNMA 39537,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804070381,CMN,CMNMA,CMNMA 38980,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.316667,-100.933333,1966,1804070268,CMN,CMNMA,CMNMA 38614,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.716667,-100.866667,1966,1804070191,CMN,CMNMA,CMNMA 38864,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,52 miles up Keele River from mouth,64.4,-124.833333,1953,1804069847,CMN,CMNMA,CMNMA A20677,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804069610,CMN,CMNMA,CMNMA 39121,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804069574,CMN,CMNMA,CMNMA 39030,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.966667,-100.916667,1966,1804069563,CMN,CMNMA,CMNMA 38795,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.983333,-98.716667,1967,1804069473,CMN,CMNMA,CMNMA 38868,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.166667,-100.666667,1966,1804069435,CMN,CMNMA,CMNMA 38773,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804069369,CMN,CMNMA,CMNMA 39285,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804069330,CMN,CMNMA,CMNMA 38638,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804069311,CMN,CMNMA,CMNMA 38625,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804069272,CMN,CMNMA,CMNMA 39293,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804069221,CMN,CMNMA,CMNMA 39317,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804069201,CMN,CMNMA,CMNMA 39066,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804069197,CMN,CMNMA,CMNMA 39558,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Burnside River; Nadlok site,66.266667,-110.25,1986,1804069180,CMN,CMNMA,CMNMA Z000783,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.616667,-100.8,1967,1804069120,CMN,CMNMA,CMNMA 39206,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804069099,CMN,CMNMA,CMNMA 38714,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Pelly Bay,67.5,-89.666667,1958,1804069063,CMN,CMNMA,CMNMA 24326,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804069028,CMN,CMNMA,CMNMA 39486,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.716667,-101.683333,1968,1804068993,CMN,CMNMA,CMNMA 39318,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.9,-101.716667,1968,1804068983,CMN,CMNMA,CMNMA 39365,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804068918,CMN,CMNMA,CMNMA 39331,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.166667,-100.666667,1966,1804068916,CMN,CMNMA,CMNMA 38775,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.216667,-95.083333,1967,1804068867,CMN,CMNMA,CMNMA 39138,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.8,-95.3,1968,1804068839,CMN,CMNMA,CMNMA 39472,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804068768,CMN,CMNMA,CMNMA 51079,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.983333,-103.75,1967,1804068727,CMN,CMNMA,CMNMA 38932,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804068708,CMN,CMNMA,CMNMA 39314,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.9,-101.716667,1968,1804068662,CMN,CMNMA,CMNMA 39356,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.758333,-101.033333,1966,1804068530,CMN,CMNMA,CMNMA 38580,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804068438,CMN,CMNMA,CMNMA 39133,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804068430,CMN,CMNMA,CMNMA 38675,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Rose River, Canol Road, Mile 95",61.166667,-132.983333,1944,1804068341,CMN,CMNMA,CMNMA 17816,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804068307,CMN,CMNMA,CMNMA 51044,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island ""Fox III""",68.7,-83,1965,1804068302,CMN,CMNMA,CMNMA 51031,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.033333,-97.8,1966,1804068233,CMN,CMNMA,CMNMA 38751,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804068231,CMN,CMNMA,CMNMA 39085,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804068223,CMN,CMNMA,CMNMA 38666,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.65,-93.983333,1966,1804068196,CMN,CMNMA,CMNMA 38720,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804068095,CMN,CMNMA,CMNMA 39523,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804068046,CMN,CMNMA,CMNMA 39241,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804067983,CMN,CMNMA,CMNMA 39201,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.216667,-95.083333,1967,1804067867,CMN,CMNMA,CMNMA 39106,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.216667,-95.083333,1967,1804067807,CMN,CMNMA,CMNMA 39107,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804067775,CMN,CMNMA,CMNMA 39299,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.083333,-97.85,1966,1804067750,CMN,CMNMA,CMNMA 38739,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.7,-101.883333,1967,1804067719,CMN,CMNMA,CMNMA 38968,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
